TEMP_BuildingA_Floor3_Room305,celsius,25.35
TEMP_BuildingA_Floor3_Room305,celsius,25.49
TEMP_BuildingA_Floor3_Room305,celsius,25.27
TEMP_BuildingA_Floor3_Room305,celsius,25.05
TEMP_BuildingA_Floor3_Room305,celsius,23.87
TEMP_BuildingA_Floor3_Room305,celsius,23.98
TEMP_BuildingA_Floor3_Room305,celsius,23.79
TEMP_BuildingA_Floor3_Room305,celsius,24.04
TEMP_BuildingA_Floor3_Room305,celsius,24.3
TEMP_BuildingA_Floor3_Room305,celsius,24.55
TEMP_BuildingA_Floor3_Room305,celsius,24.83
TEMP_BuildingA_Floor3_Room305,celsius,24.66
TEMP_BuildingA_Floor3_Room305,celsius,24.49
TEMP_BuildingA_Floor3_Room305,celsius,22.81
TEMP_BuildingA_Floor3_Room305,celsius,23.05
TEMP_BuildingA_Floor3_Room305,celsius,23.29
TEMP_BuildingA_Floor3_Room305,celsius,23.39
TEMP_BuildingA_Floor3_Room305,celsius,23.62
TEMP_BuildingA_Floor3_Room305,celsius,23.88
TEMP_BuildingA_Floor3_Room305,celsius,23.73
TEMP_BuildingA_Floor3_Room305,celsius,23.54
TEMP_BuildingA_Floor3_Room305,celsius,23.66
TEMP_BuildingA_Floor3_Room305,celsius,21.67
TEMP_BuildingA_Floor3_Room305,celsius,21.84
TEMP_BuildingA_Floor3_Room305,celsius,22.01
TEMP_BuildingA_Floor3_Room305,celsius,20.6
TEMP_BuildingA_Floor3_Room305,celsius,20.75
TEMP_BuildingA_Floor3_Room305,celsius,23.48
TEMP_BuildingA_Floor3_Room305,celsius,23.73
TEMP_BuildingA_Floor3_Room305,celsius,23.98
TEMP_BuildingA_Floor3_Room305,celsius,23.69
TEMP_BuildingA_Floor3_Room305,celsius,23.4
TEMP_BuildingA_Floor3_Room305,celsius,23.18
TEMP_BuildingA_Floor3_Room305,celsius,23.08
TEMP_BuildingA_Floor3_Room305,celsius,22.87
TEMP_BuildingA_Floor3_Room305,celsius,21.67
TEMP_BuildingA_Floor3_Room305,celsius,21.56
TEMP_BuildingA_Floor3_Room305,celsius,21.29
TEMP_BuildingA_Floor3_Room305,celsius,21.4
TEMP_BuildingA_Floor3_Room305,celsius,21.23
TEMP_BuildingA_Floor3_Room305,celsius,21.47
TEMP_BuildingA_Floor3_Room305,celsius,21.62
TEMP_BuildingA_Floor3_Room305,celsius,21.87
TEMP_BuildingA_Floor3_Room305,celsius,21.75
TEMP_BuildingA_Floor3_Room305,celsius,21.63
TEMP_BuildingA_Floor3_Room305,celsius,21.4
TEMP_BuildingA_Floor3_Room305,celsius,21.66
TEMP_BuildingA_Floor3_Room305,celsius,21.4
TEMP_BuildingA_Floor3_Room305,celsius,21.61
TEMP_BuildingA_Floor3_Room305,celsius,21.37
TEMP_BuildingA_Floor3_Room305,celsius,21.52
TEMP_BuildingA_Floor3_Room305,celsius,21.71
TEMP_BuildingA_Floor3_Room305,celsius,21.42
TEMP_BuildingA_Floor3_Room305,celsius,21.24
TEMP_BuildingA_Floor3_Room305,celsius,21.07
TEMP_BuildingA_Floor3_Room305,celsius,20.78
TEMP_BuildingA_Floor3_Room305,celsius,21.03
TEMP_BuildingA_Floor3_Room305,celsius,20.9
TEMP_BuildingA_Floor3_Room305,celsius,21.1
TEMP_BuildingA_Floor3_Room305,celsius,21.39
TEMP_BuildingA_Floor3_Room305,celsius,21.68
TEMP_BuildingA_Floor3_Room305,celsius,21.38
TEMP_BuildingA_Floor3_Room305,celsius,21.22
TEMP_BuildingA_Floor3_Room305,celsius,22.36
TEMP_BuildingA_Floor3_Room305,celsius,22.26
TEMP_BuildingA_Floor3_Room305,celsius,22.42
TEMP_BuildingA_Floor3_Room305,celsius,22.63
TEMP_BuildingA_Floor3_Room305,celsius,22.48
TEMP_BuildingA_Floor3_Room305,celsius,22.66
TEMP_BuildingA_Floor3_Room305,celsius,22.44
TEMP_BuildingA_Floor3_Room305,celsius,22.65
TEMP_BuildingA_Floor3_Room305,celsius,22.45
TEMP_BuildingA_Floor3_Room305,celsius,22.74
TEMP_BuildingA_Floor3_Room305,celsius,22.63
TEMP_BuildingA_Floor3_Room305,celsius,22.34
TEMP_BuildingA_Floor3_Room305,celsius,23.93
TEMP_BuildingA_Floor3_Room305,celsius,23.65
TEMP_BuildingA_Floor3_Room305,celsius,23.46
TEMP_BuildingA_Floor3_Room305,celsius,23.76
TEMP_BuildingA_Floor3_Room305,celsius,23.63
TEMP_BuildingA_Floor3_Room305,celsius,23.76
TEMP_BuildingA_Floor3_Room305,celsius,23.54
TEMP_BuildingA_Floor3_Room305,celsius,23.67
TEMP_BuildingA_Floor3_Room305,celsius,23.54
TEMP_BuildingA_Floor3_Room305,celsius,23.7
TEMP_BuildingA_Floor3_Room305,celsius,23.45
TEMP_BuildingA_Floor3_Room305,celsius,23.67
TEMP_BuildingA_Floor3_Room305,celsius,23.96
TEMP_BuildingA_Floor3_Room305,celsius,24.07
TEMP_BuildingA_Floor3_Room305,celsius,23.77
TEMP_BuildingA_Floor3_Room305,celsius,23.52
TEMP_BuildingA_Floor3_Room305,celsius,23.26
TEMP_BuildingA_Floor3_Room305,celsius,23.45
TEMP_BuildingA_Floor3_Room305,celsius,23.29
TEMP_BuildingA_Floor3_Room305,celsius,23.04
TEMP_BuildingA_Floor3_Room305,celsius,23.24
TEMP_BuildingA_Floor3_Room305,celsius,22.97
TEMP_BuildingA_Floor3_Room305,celsius,21.02
TEMP_BuildingA_Floor3_Room305,celsius,20.79
TEMP_BuildingA_Floor3_Room305,celsius,20.52
